env,algo,config,alpha,w_max,ess,saturation_mass,fraction_clipped,top5_mass
scene,CRL,38,2.025965927168727,20,0.24247745360916245,0.655775201997707,0.128125,0.2559122739503247
scene,CRL,38,2.025965927168727,50,0.17934853446816867,0.6435233676485429,0.091171875,0.35291769948163454
scene,CRL,38,2.025965927168727,100,0.14079834224622237,0.659689509295064,0.073515625,0.44867299250673853
scene,CRL,38,2.025965927168727,200,0.11106021340471192,0.6009714889814937,0.0515625,0.5827602317396302
scene,CRL,39,17.206236021593213,20,0.3010579947430552,0.9665076111658897,0.28609375,0.16891449239382014
scene,CRL,39,17.206236021593213,50,0.2919386060832256,0.9675208461318345,0.27765625,0.1742299779190698
scene,CRL,39,17.206236021593213,100,0.28534340156162236,0.9670604942027169,0.271328125,0.1782086715490178
scene,CRL,39,17.206236021593213,200,0.27877418656422875,0.9626124535958044,0.26359375,0.18259394496185974
scene,CRL,40,16.854400103911757,20,0.33915093234153687,0.9696789036654854,0.32375,0.1497573596394572
scene,CRL,40,16.854400103911757,50,0.32961744934068377,0.9677680398380087,0.31390625,0.1541492149069999
scene,CRL,40,16.854400103911757,100,0.32244363067772724,0.9684023257747117,0.3071875,0.15762397978021758
scene,CRL,40,16.854400103911757,200,0.315412500038528,0.967348727047975,0.30015625,0.16114086030991775
scene,CRL,41,1.4395190868526697,20,0.2450089260976823,0.8983580049996189,0.20015625,0.22441417767359725
scene,CRL,41,1.4395190868526697,50,0.21824754243094216,0.9561275912717165,0.2,0.23903189781792913
scene,CRL,41,1.4395190868526697,100,0.20915593356789883,0.9775718061929891,0.2,0.24439295154824728
scene,CRL,41,1.4395190868526697,200,0.20458395022654938,0.9886587208935855,0.2,0.24716468022339638
scene,CRL,42,13.773087160661817,20,0.3418403185833525,0.9541215068653464,0.318984375,0.14955615096591274
scene,CRL,42,13.773087160661817,50,0.3281398147713739,0.951525303577474,0.30484375,0.15606770740378867
scene,CRL,42,13.773087160661817,100,0.31755359883361695,0.9522623751101013,0.295,0.1614004025610341
scene,CRL,42,13.773087160661817,200,0.30720762195314194,0.9520396210520203,0.2853125,0.16684155462028832
scene,CRL,43,28.841668842360377,20,0.32903876558876144,0.9807080262247039,0.31953125,0.15346042464151846
scene,CRL,43,28.841668842360377,50,0.32332329393927856,0.9814334812251974,0.314296875,0.15613160029433915
scene,CRL,43,28.841668842360377,100,0.319278868766975,0.9841532973157864,0.311484375,0.15797795592728953
scene,CRL,43,28.841668842360377,200,0.31566649792064666,0.9848907359652841,0.3084375,0.15965807269953947
scene,CRL,44,26.10453707166016,20,0.3511683370860806,0.980939934708513,0.341015625,0.1438262447224395
scene,CRL,44,26.10453707166016,50,0.34492483861989226,0.9779541583723355,0.33390625,0.1464414275522449
scene,CRL,44,26.10453707166016,100,0.33986172629445566,0.9759007388590154,0.327890625,0.14881498043120558
scene,CRL,44,26.10453707166016,200,0.3344728899966927,0.9755747783330284,0.322421875,0.15128855297628743
scene,CRL,45,10.938910050317645,20,0.29398324390492053,0.9458275711718201,0.27015625,0.17505195070849186
scene,CRL,45,10.938910050317645,50,0.27973877203783043,0.9477982174566836,0.257890625,0.18375972710459784
scene,CRL,45,10.938910050317645,100,0.269686180095376,0.9418383078078779,0.24703125,0.19063140954998162
scene,CRL,45,10.938910050317645,200,0.25949623377737296,0.9431752399099529,0.237578125,0.1984979130359651
scene,CRL,46,4.287872454151511,20,0.29797717188318257,0.8643137881650037,0.238828125,0.18094891214445613
scene,CRL,46,4.287872454151511,50,0.26276449041508626,0.849896692219989,0.206171875,0.20611363509692798
scene,CRL,46,4.287872454151511,100,0.2375688839831091,0.837829619457845,0.182734375,0.22924795059983785
scene,CRL,46,4.287872454151511,200,0.2135095693711245,0.8421585655664567,0.16453125,0.2559266296118387
scene,CRL,47,19.57641148008406,20,1.0,0.0,0.0,0.049999999999999996
scene,CRL,47,19.57641148008406,50,1.0,0.0,0.0,0.049999999999999996
scene,CRL,47,19.57641148008406,100,1.0,0.0,0.0,0.049999999999999996
scene,CRL,47,19.57641148008406,200,1.0,0.0,0.0,0.049999999999999996
scene,CRL,48,20.449952697381377,20,0.3471528695270197,0.9719293278384485,0.33265625,0.14608613664081893
scene,CRL,48,20.449952697381377,50,0.3381694686397967,0.9697008169950221,0.323046875,0.1500867044442114
scene,CRL,48,20.449952697381377,100,0.33139977975269974,0.972131634754887,0.3175,0.15309159602439165
scene,CRL,48,20.449952697381377,200,0.3247786225935943,0.9702667041576933,0.310390625,0.15629768201885821
scene,CRL,49,5.286155948415399,20,0.4,1.0,0.4,0.125
scene,CRL,49,5.286155948415399,50,0.4,1.0,0.4,0.125
scene,CRL,49,5.286155948415399,100,0.4,1.0,0.4,0.125
scene,CRL,49,5.286155948415399,200,0.4,1.0,0.4,0.125
scene,CRL,50,9.941084431484342,20,0.33351291094655916,0.9330231399140021,0.3009375,0.15501942096182797
scene,CRL,50,9.941084431484342,50,0.3142450487768603,0.9333933355239075,0.28328125,0.16474675530482646
scene,CRL,50,9.941084431484342,100,0.3000725860001235,0.9307727220096639,0.26953125,0.17266508466266228
scene,CRL,50,9.941084431484342,200,0.28612939214995026,0.9301240762029296,0.256484375,0.18132178153209716
scene,CRL,51,25.23145350627601,20,0.14419507101825016,0.7907569427086283,0.101875,0.38810156697355985
scene,CRL,51,25.23145350627601,50,0.11989881609456378,0.7621094580047798,0.08015625,0.47538991532461894
scene,CRL,51,25.23145350627601,100,0.10264037330489433,0.7592460950780406,0.06765625,0.5611056591800762
scene,CRL,51,25.23145350627601,200,0.08718037840275865,0.7386819830118482,0.0553125,0.6677351258864164
scene,CRL,52,29.949358077719808,20,0.3534917488571715,0.9783093991252834,0.34203125,0.1430146220740478
scene,CRL,52,29.949358077719808,50,0.3465206383558917,0.9796911715594276,0.335859375,0.14584841818981942
scene,CRL,52,29.949358077719808,100,0.3415530789426073,0.9804228363205774,0.33140625,0.14791857973719225
scene,CRL,52,29.949358077719808,200,0.33675222255359943,0.9804452940035594,0.326796875,0.15000836437061393
scene,CRL,53,14.53630710951984,20,0.3128870903979878,0.964470829500191,0.29625,0.16277988683547528
scene,CRL,53,14.53630710951984,50,0.3027642190879947,0.9644391576656483,0.286640625,0.16823141480131232
scene,CRL,53,14.53630710951984,100,0.2951887528311607,0.9608019473057127,0.278203125,0.17267993436553106
scene,CRL,53,14.53630710951984,200,0.2875778125299863,0.9633728862978534,0.271796875,0.1772229512016747
scene,CRL,54,0.6758412625640631,20,0.20564053663371504,0.19352910301443538,0.01625,0.4202345187095069
scene,CRL,54,0.6758412625640631,50,0.11882219883133611,0.14065652483360577,0.005546875,0.5062229151768741
scene,CRL,54,0.6758412625640631,100,0.07904887861327628,0.10525543053180512,0.002265625,0.5476798706807089
scene,CRL,54,0.6758412625640631,200,0.050431158673380154,0.11467198036160063,0.001328125,0.579682185850909
scene,CRL,55,15.746253216639161,20,0.4943629738389874,0.9836244232901703,0.481953125,0.1020456526026437
scene,CRL,55,15.746253216639161,50,0.4866028095687024,0.9822204220929139,0.47375,0.10366442449529434
scene,CRL,55,15.746253216639161,100,0.4807827747901861,0.9814831393428278,0.467734375,0.10491885905786033
scene,CRL,55,15.746253216639161,200,0.4750043594603,0.983497838900538,0.463125,0.10618060339007158
scene,CRL,56,18.20769335143268,20,0.34687620595020474,0.9691538625390586,0.33109375,0.14635641152076392
scene,CRL,56,18.20769335143268,50,0.33695385428912916,0.9622970475792503,0.318515625,0.15105962974018156
scene,CRL,56,18.20769335143268,100,0.3287495759729085,0.9629817364235859,0.31078125,0.1549291883637745
scene,CRL,56,18.20769335143268,200,0.3205930649416485,0.9635590978127035,0.303125,0.15893758314436346
scene,CRL,57,2.9026847798377275,20,0.24159580635516267,0.7967216087918191,0.171171875,0.23272561826871938
scene,CRL,57,2.9026847798377275,50,0.20078772712455653,0.7849382079580398,0.139296875,0.28175011390529753
scene,CRL,57,2.9026847798377275,100,0.17356808527122655,0.778485998882222,0.11875,0.32778357847672507
scene,CRL,57,2.9026847798377275,200,0.14918647737151275,0.76661474446568,0.099765625,0.38420785940331653
scene,CRL,58,11.37195655144751,20,0.3361171812315339,0.9440707551390147,0.308359375,0.15307962586495297
scene,CRL,58,11.37195655144751,50,0.3190056360067023,0.9440623695317558,0.292265625,0.16150759596373263
scene,CRL,58,11.37195655144751,100,0.3067189554935049,0.9432915590158634,0.281015625,0.16783614060888313
scene,CRL,58,11.37195655144751,200,0.2950451640265245,0.9448846293118154,0.27078125,0.1744737919098563
scene,CRL,59,26.55039637349546,20,0.4,1.0,0.4,0.125
scene,CRL,59,26.55039637349546,50,0.4,1.0,0.4,0.125
scene,CRL,59,26.55039637349546,100,0.4,1.0,0.4,0.125
scene,CRL,59,26.55039637349546,200,0.4,1.0,0.4,0.125
scene,CRL,60,23.70830417610705,20,0.34278092254950576,0.9755398585904351,0.33046875,0.14759941122881287
scene,CRL,60,23.70830417610705,50,0.3354929209353334,0.9780523712465412,0.324375,0.15075951772586377
scene,CRL,60,23.70830417610705,100,0.3303930564633683,0.9788195980361248,0.31984375,0.15301527668371273
scene,CRL,60,23.70830417610705,200,0.3252970581810637,0.9775654093565431,0.314296875,0.15551624707635786
scene,CRL,61,8.65254602394998,20,0.07234007217286657,0.8114599381080001,0.052578125,0.7716706692260328
scene,CRL,61,8.65254602394998,50,0.06074604634862056,0.793249809419259,0.042890625,0.8877739077622737
scene,CRL,61,8.65254602394998,100,0.052907681679081484,0.8046197853364112,0.037890625,0.9355719210592623
scene,CRL,61,8.65254602394998,200,0.046125951833563016,0.7947931012540049,0.032578125,0.9629904119204076
scene,CRL,62,5.63721570186317,20,0.31082021455104725,0.8812150993953064,0.257578125,0.17105782942462727
scene,CRL,62,5.63721570186317,50,0.2798661932064781,0.8855281989793236,0.23265625,0.19030827647641607
scene,CRL,62,5.63721570186317,100,0.2584706372561153,0.8896677865189669,0.216171875,0.20577787617352325
scene,CRL,62,5.63721570186317,200,0.23892184664755273,0.8781927713198838,0.196875,0.22303308477965303
scene,CRL,63,21.03560929186642,20,0.3056589111872797,0.9747042070142944,0.293984375,0.16577483191314069
scene,CRL,63,21.03560929186642,50,0.298502320316247,0.9731518868902106,0.286640625,0.1697512149386031
scene,CRL,63,21.03560929186642,100,0.2932631804948707,0.9760491351193568,0.28265625,0.17265656342630964
scene,CRL,63,21.03560929186642,200,0.2882778103681659,0.9762662154213505,0.277890625,0.17565655829903412
scene,GCIQL,0,2.5038345716893673,20,0.15750383913514143,0.170568668751677,0.007734375,0.41418150017699473
scene,GCIQL,0,2.5038345716893673,50,0.06834541832644148,0.22020572056640855,0.004765625,0.5090268183653135
scene,GCIQL,0,2.5038345716893673,100,0.037801439783417,0.20647282411691192,0.002578125,0.5745211557423284
scene,GCIQL,0,2.5038345716893673,200,0.020013976956363,0.24299899230462416,0.001796875,0.6407674727376957
scene,GCIQL,1,27.306789346039295,20,0.23524858882907285,0.894802662720749,0.19890625,0.2249307557506989
scene,GCIQL,1,27.306789346039295,50,0.2135466411833702,0.8885658921999716,0.178984375,0.24822443081972145
scene,GCIQL,1,27.306789346039295,100,0.1978595215671058,0.8877153912683345,0.165234375,0.26862309712138727
scene,GCIQL,1,27.306789346039295,200,0.18302425594196817,0.8862025130351492,0.1525,0.29055820099513086
scene,GCIQL,2,17.588115110993385,20,0.1427939650159063,0.7801054504451523,0.09703125,0.4019867055433957
scene,GCIQL,2,17.588115110993385,50,0.11605597809198334,0.7763378376572856,0.078671875,0.4934023993055241
scene,GCIQL,2,17.588115110993385,100,0.09922274224085477,0.7789634183363103,0.0675,0.577009939508378
scene,GCIQL,2,17.588115110993385,200,0.08492727473405416,0.7833670046149649,0.058203125,0.6729595744343323
scene,GCIQL,3,12.457094807177782,20,0.14669153122522025,0.7722928229356515,0.0990625,0.3898007939107389
scene,GCIQL,3,12.457094807177782,50,0.11913060873022235,0.7671551518318408,0.079453125,0.4827721702776579
scene,GCIQL,3,12.457094807177782,100,0.1014691760161056,0.7588611407208808,0.06671875,0.5687015574489037
scene,GCIQL,3,12.457094807177782,200,0.08595067403693318,0.7489978258378397,0.0553125,0.6770601815483297
scene,GCIQL,4,7.593718282878399,20,0.11396015302894752,0.5459537876293906,0.043515625,0.6148163560409443
scene,GCIQL,4,7.593718282878399,50,0.07450573306991086,0.5593601646747914,0.029453125,0.7667738061370044
scene,GCIQL,4,7.593718282878399,100,0.05423269605427009,0.5808421818407435,0.02265625,0.8425809471077361
scene,GCIQL,4,7.593718282878399,200,0.039759035496296925,0.6387400260588632,0.0190625,0.8971269882465644
scene,GCIQL,5,22.099731545895338,20,0.16118219960741467,0.860854347683687,0.128203125,0.3357384415097865
scene,GCIQL,5,22.099731545895338,50,0.14152114961827017,0.857213472042343,0.11203125,0.3825778396841698
scene,GCIQL,5,22.099731545895338,100,0.12810714858213923,0.8498608001479012,0.10015625,0.4242674821331176
scene,GCIQL,5,22.099731545895338,200,0.11549393368501053,0.8420179090611151,0.08921875,0.4718839420307475
scene,GCIQL,6,22.9123810864985,20,0.14922056313403456,0.8356552697490064,0.113671875,0.36757345198581726
scene,GCIQL,6,22.9123810864985,50,0.128352563145221,0.8130178706979767,0.094453125,0.43038166852498355
scene,GCIQL,6,22.9123810864985,100,0.11352385035678807,0.8197606142560478,0.083828125,0.4889532088759279
scene,GCIQL,6,22.9123810864985,200,0.10017536078966639,0.818414482517197,0.07390625,0.5536842165021205
scene,GCIQL,7,7.484433352947235,20,0.12040093214422339,0.5206140013786715,0.043828125,0.5851590251896408
scene,GCIQL,7,7.484433352947235,50,0.07865780532973637,0.5358553780241289,0.029140625,0.7431217009410613
scene,GCIQL,7,7.484433352947235,100,0.056475663884218597,0.5616257586894297,0.022265625,0.8238182913838097
scene,GCIQL,7,7.484433352947235,200,0.04087189523286702,0.5941124917155545,0.017578125,0.8819639060743022
scene,GCIQL,8,5.261983489617705,20,0.11170545323070455,0.3910185371806997,0.025,0.6144555279583419
scene,GCIQL,8,5.261983489617705,50,0.06350761852173882,0.4556268762076876,0.0171875,0.7386191555257636
scene,GCIQL,8,5.261983489617705,100,0.04177013305104932,0.5050014284042597,0.013203125,0.8114341644683426
scene,GCIQL,8,5.261983489617705,200,0.02809369702554257,0.5428470145220751,0.010234375,0.8692525371171695
scene,GCIQL,9,24.46282052434981,20,0.18617477655339326,0.8866103120334299,0.155390625,0.28528436385188294
scene,GCIQL,9,24.46282052434981,50,0.16789502879972323,0.8860315188747757,0.1396875,0.31714774724824185
scene,GCIQL,9,24.46282052434981,100,0.15502446319225513,0.8841580319779466,0.128671875,0.3435708199550005
scene,GCIQL,9,24.46282052434981,200,0.1430398489720436,0.8821553213730232,0.118359375,0.37265967371533654
scene,GCIQL,10,20.58774475939572,20,0.14721116578744628,0.8177092733607155,0.107734375,0.37950249089982446
scene,GCIQL,10,20.58774475939572,50,0.12393624565084344,0.8176529449650546,0.091015625,0.44918273371470807
scene,GCIQL,10,20.58774475939572,100,0.10903350703506368,0.807425050376422,0.078828125,0.5121427475132905
scene,GCIQL,10,20.58774475939572,200,0.09560970768664105,0.8119151589553136,0.069609375,0.5831938291037045
scene,GCIQL,11,9.83997325412929,20,0.17621910792835493,0.6725505537080423,0.096484375,0.34852822216449153
scene,GCIQL,11,9.83997325412929,50,0.13188073523047442,0.6605293968020929,0.069921875,0.4723338703389267
scene,GCIQL,11,9.83997325412929,100,0.10490161362432614,0.6437636927643183,0.053203125,0.6050055262395944
scene,GCIQL,11,9.83997325412929,200,0.08219737401067655,0.6559078666693905,0.0425,0.7459649186638532
scene,GCIQL,12,14.234598884359002,20,0.13733503597255592,0.7160954105897969,0.0828125,0.4323594931862924
scene,GCIQL,12,14.234598884359002,50,0.10675325883728458,0.7233186866150676,0.06484375,0.557739710161016
scene,GCIQL,12,14.234598884359002,100,0.08807207720562295,0.7289610384676395,0.05390625,0.6761377748105641
scene,GCIQL,12,14.234598884359002,200,0.07277469667706954,0.741402098311587,0.045625,0.8004767343310686
scene,GCIQL,13,15.607377430424094,20,0.178801104430916,0.7682527401084369,0.12015625,0.3196890465990895
scene,GCIQL,13,15.607377430424094,50,0.14537263153464086,0.7640309337866404,0.0965625,0.39561472299631867
scene,GCIQL,13,15.607377430424094,100,0.12371943975142066,0.7643286561846141,0.081953125,0.46632062913074646
scene,GCIQL,13,15.607377430424094,200,0.10504740448157421,0.7652969605577458,0.0696875,0.5490919896378446
scene,GCIQL,14,29.325977889820933,20,0.1581501566838247,0.8585421284722305,0.125078125,0.3432023499201921
scene,GCIQL,14,29.325977889820933,50,0.13876765501954952,0.8602446164298216,0.11046875,0.38936107108563356
scene,GCIQL,14,29.325977889820933,100,0.12608869924788338,0.8650486207423472,0.101015625,0.4281756514115253
scene,GCIQL,14,29.325977889820933,200,0.11470061529997766,0.8692820441103974,0.0925,0.46988218600562026
scene,GCIQL,15,0.7501338142901659,20,0.6257033525855556,0.008613409624467211,0.0003125,0.13446494708231688
scene,GCIQL,15,0.7501338142901659,50,0.4284736906789322,0.005336008045504565,7.8125e-05,0.14208152963431706
scene,GCIQL,15,0.7501338142901659,100,0.2949031880854801,0.010615372378590941,7.8125e-05,0.14663509165101848
scene,GCIQL,15,0.7501338142901659,200,0.1323310988847274,0.02100773977662052,7.8125e-05,0.155598725615566
scene,GCIQL,16,1.4433530252426863,20,0.275012037693641,0.05834320523374682,0.00234375,0.2549505106964793
scene,GCIQL,16,1.4433530252426863,50,0.15654794092458635,0.046717507286395676,0.00078125,0.28409442424401476
scene,GCIQL,16,1.4433530252426863,100,0.0753752606286669,0.08042963201438962,0.000703125,0.3152695214794282
scene,GCIQL,16,1.4433530252426863,200,0.036348594755812716,0.08496039770022668,0.000390625,0.3490275277406513
scene,GCIQL,17,28.128746571019292,20,0.1481095969214223,0.8877046823669601,0.12390625,0.358216265267878
scene,GCIQL,17,28.128746571019292,50,0.13381472250265544,0.8853943810029611,0.11140625,0.3973719522032925
scene,GCIQL,17,28.128746571019292,100,0.12371378752719002,0.8878411995517528,0.103203125,0.43014259478661754
scene,GCIQL,17,28.128746571019292,200,0.11441326970863887,0.8973223674270219,0.09671875,0.46388232241784655
scene,GCIQL,18,16.769447335973382,20,0.16121048692295498,0.7705261973636303,0.108515625,0.3550300693396137
scene,GCIQL,18,16.769447335973382,50,0.13104207177929678,0.7597535398885966,0.08640625,0.4396403847456617
scene,GCIQL,18,16.769447335973382,100,0.11124268617915929,0.7542006417166643,0.07234375,0.5212617826119494
scene,GCIQL,18,16.769447335973382,200,0.09407200992093681,0.7596874781738676,0.06171875,0.6154430202927534
scene,GCIQL,19,13.505988260731101,20,0.16867705679138947,0.7391945507563441,0.106484375,0.34709061811009556
scene,GCIQL,19,13.505988260731101,50,0.13301072114712562,0.7257708574810525,0.081484375,0.44534357506028155
scene,GCIQL,19,13.505988260731101,100,0.11029724467891576,0.7193827573648646,0.06671875,0.5391158837394769
scene,GCIQL,19,13.505988260731101,200,0.09112068954689156,0.7148939927500797,0.05453125,0.6554901939255745
scene,GCIQL,20,10.517584132030606,20,0.12489866443123779,0.6312901064577179,0.061640625,0.5120730901558168
scene,GCIQL,20,10.517584132030606,50,0.08955616384369097,0.6522782403139358,0.045546875,0.706651036406192
scene,GCIQL,20,10.517584132030606,100,0.06975019904823909,0.6783816829254063,0.037578125,0.8151075135323814
scene,GCIQL,20,10.517584132030606,200,0.05511461697027429,0.6932323536742935,0.030859375,0.8849618315880626
scene,GCIQL,21,19.406035942956805,20,0.11404053175513737,0.8297130796647829,0.085859375,0.4831814112697553
scene,GCIQL,21,19.406035942956805,50,0.09757227257901996,0.8254575198459682,0.072890625,0.5662302386939116
scene,GCIQL,21,19.406035942956805,100,0.08645842324841668,0.8329005362664464,0.065234375,0.6383908301922464
scene,GCIQL,21,19.406035942956805,200,0.076852854120007,0.8315131623948282,0.05796875,0.7172081185076685
scene,GCIQL,22,25.609310483559966,20,0.15389748346637852,0.8380575898939909,0.1175,0.3566202510187195
scene,GCIQL,22,25.609310483559966,50,0.13255250953854575,0.8427252831703957,0.101875,0.4136075009425255
scene,GCIQL,22,25.609310483559966,100,0.11866883403180466,0.8435782975354251,0.091640625,0.4602643737618688
scene,GCIQL,22,25.609310483559966,200,0.10650660084677237,0.8418289760836546,0.08203125,0.5131148044700371
scene,GCIQL,23,4.5489242020994425,20,0.13762855019817305,0.40019802399641935,0.03296875,0.5486695567337841
scene,GCIQL,23,4.5489242020994425,50,0.0828346203941437,0.3794828298450047,0.017734375,0.6817573337662344
scene,GCIQL,23,4.5489242020994425,100,0.05394669070008851,0.41516124848553276,0.0128125,0.7590454694199991
scene,GCIQL,23,4.5489242020994425,200,0.035053595736433595,0.453679533132981,0.009453125,0.8215584624451971
scene,GCIQL,24,6.318172607570887,20,0.1112377844574086,0.4682624852723744,0.033359375,0.6259092380649416
scene,GCIQL,24,6.318172607570887,50,0.06838828160000203,0.482424010882099,0.02109375,0.756196107562712
scene,GCIQL,24,6.318172607570887,100,0.04684639608807354,0.5236176566335761,0.01625,0.8282501223974239
scene,GCIQL,24,6.318172607570887,200,0.032773828482345384,0.5532537391517662,0.012421875,0.8813021845211834
scene,GCIQL,25,23.63679975271225,20,0.16548341567832714,0.8394381487218824,0.126796875,0.3310168916709826
scene,GCIQL,25,23.63679975271225,50,0.14296214434141147,0.8419192196304999,0.11,0.38269055437749994
scene,GCIQL,25,23.63679975271225,100,0.12807195459840506,0.8348411096334043,0.09765625,0.427438648132303
scene,GCIQL,25,23.63679975271225,200,0.1145572106389303,0.8370660559567262,0.087421875,0.4787509167223456
scene,GCIQL,26,21.40234898775816,20,0.14689672545796925,0.8111345874935133,0.106484375,0.3808702391752373
scene,GCIQL,26,21.40234898775816,50,0.12339227121705217,0.8125652077471376,0.08984375,0.45221020257232003
scene,GCIQL,26,21.40234898775816,100,0.10823821099793321,0.8145093962916364,0.078984375,0.5156142568018273
scene,GCIQL,26,21.40234898775816,200,0.09500711832645262,0.8207674724111349,0.07,0.5862624802936678
scene,GCIQL,27,8.786787372082472,20,0.1637640232417769,0.674969486146147,0.090234375,0.3740090659164797
scene,GCIQL,27,8.786787372082472,50,0.12259561163642392,0.642270903269788,0.06265625,0.5125353841554418
scene,GCIQL,27,8.786787372082472,100,0.09677341175760248,0.6441915133388384,0.048984375,0.6570426010354317
scene,GCIQL,27,8.786787372082472,200,0.07578952303779246,0.6342019791813625,0.037578125,0.7799379068444542
scene,GCIQL,28,11.306442394852638,20,0.12874765355757453,0.6444808360611873,0.06578125,0.4898666687400949
scene,GCIQL,28,11.306442394852638,50,0.09377357332919904,0.6872592519948788,0.051484375,0.6674444935913846
scene,GCIQL,28,11.306442394852638,100,0.07451350516070983,0.7177363545680917,0.04390625,0.7953353956454038
scene,GCIQL,28,11.306442394852638,200,0.060547104255762575,0.6994257092389808,0.035078125,0.8751813829236593
scene,GCIQL,29,18.297011274844408,20,0.20603520992516908,0.859066578597854,0.16359375,0.2625609409277108
scene,GCIQL,29,18.297011274844408,50,0.18098550923184334,0.8468027508365524,0.141171875,0.29991907057852435
scene,GCIQL,29,18.297011274844408,100,0.16333253146492643,0.8516601028255298,0.1278125,0.33316776638651535
scene,GCIQL,29,18.297011274844408,200,0.1473728821888859,0.8583880142786751,0.116640625,0.36796271208195047
scene,GCIQL,30,26.624986734241247,20,0.1673259553899563,0.8492362846544075,0.13046875,0.32545582166396453
scene,GCIQL,30,26.624986734241247,50,0.1459631586658921,0.8502699844310323,0.11421875,0.37221121069484314
scene,GCIQL,30,26.624986734241247,100,0.1316957853318767,0.8553844094076765,0.103671875,0.41254410099541294
scene,GCIQL,30,26.624986734241247,200,0.1189881083964055,0.8637822562219597,0.09484375,0.45537120591602487
scene,GCIQL,31,3.681352324783802,20,0.14139577904858128,0.25844844196382966,0.01625,0.5135454309282498
scene,GCIQL,31,3.681352324783802,50,0.07334183026925421,0.305324929020973,0.009921875,0.6235127798725415
scene,GCIQL,31,3.681352324783802,100,0.04240279486090006,0.3769950126057566,0.007734375,0.7018312605090314
scene,GCIQL,31,3.681352324783802,200,0.025026043775519317,0.4266075851262065,0.00578125,0.7743015603037318
scene,GCIQL,32,2.86753099411726,20,0.1359840022142093,0.20620520413762283,0.009609375,0.4658355555302274
scene,GCIQL,32,2.86753099411726,50,0.06254731810467415,0.27187860350572407,0.00625,0.56686278338846
scene,GCIQL,32,2.86753099411726,100,0.0330962333859086,0.33026009373838733,0.0046875,0.6492357595995972
scene,GCIQL,32,2.86753099411726,200,0.01874140654388477,0.3643056102082861,0.00328125,0.7236260946597642
scene,GCIQL,33,26.733894031494856,20,0.24833962971567186,0.9126247661894319,0.216328125,0.21093530168336452
scene,GCIQL,33,26.733894031494856,50,0.22913455121081133,0.9066445845565718,0.197890625,0.2290771946767493
scene,GCIQL,33,26.733894031494856,100,0.21502223211781818,0.9054098656290758,0.18515625,0.24449886666776732
scene,GCIQL,33,26.733894031494856,200,0.20157214090642758,0.9016502901170649,0.172734375,0.26099329971728696
scene,GCIQL,34,18.186179492622614,20,0.14805358357778986,0.7944019597914677,0.10359375,0.3834217603820055
scene,GCIQL,34,18.186179492622614,50,0.12193566259478397,0.79118799304145,0.085078125,0.464977332916922
scene,GCIQL,34,18.186179492622614,100,0.10534138139578808,0.7807230448219081,0.072421875,0.5390105163818999
scene,GCIQL,34,18.186179492622614,200,0.09076642882346714,0.7835362414998577,0.0625,0.6268289931998862
scene,GCIQL,35,12.118581533432007,20,0.2132304406785483,0.7430750495487486,0.1359375,0.2733149607535627
scene,GCIQL,35,12.118581533432007,50,0.16902553119788194,0.7138766898398753,0.101796875,0.35063782156371465
scene,GCIQL,35,12.118581533432007,100,0.13980965634260292,0.7089470152848111,0.08265625,0.4288526368452544
scene,GCIQL,35,12.118581533432007,200,0.11469163355043467,0.7016824411945445,0.06671875,0.5258510097945064
scene,GCIQL,36,9.130198862403631,20,0.1163586510606452,0.5870006947097681,0.050703125,0.5788604693594016
scene,GCIQL,36,9.130198862403631,50,0.0797811904452798,0.6146338197359695,0.03671875,0.756308156567397
scene,GCIQL,36,9.130198862403631,100,0.06039504692898656,0.6253972637578196,0.02859375,0.84079111764814
scene,GCIQL,36,9.130198862403631,200,0.046038818466681834,0.6540211510493757,0.023359375,0.898097928667337
scene,GCIQL,37,20.822803862392902,20,0.15689703965429838,0.8177853269955686,0.116015625,0.3524462015334437
scene,GCIQL,37,20.822803862392902,50,0.13315260697688472,0.8106122377793338,0.09703125,0.4177067891938596
scene,GCIQL,37,20.822803862392902,100,0.11723845141141469,0.8205756757480898,0.0865625,0.47397872967398685
scene,GCIQL,37,20.822803862392902,200,0.10333210586868777,0.8225882431088125,0.0765625,0.537200485295551
scene,GCIQL,38,24.214493706822395,20,0.15207107418388077,0.8309738187685591,0.114609375,0.36252436537960314
scene,GCIQL,38,24.214493706822395,50,0.13022287316308967,0.8367987061505445,0.0990625,0.42235896840406034
scene,GCIQL,38,24.214493706822395,100,0.11600671460479987,0.8325999389062382,0.087734375,0.47450041041851504
scene,GCIQL,38,24.214493706822395,200,0.10333370314125999,0.8434259306756382,0.079375,0.5312919248350477
scene,GCIQL,39,5.973123628646135,20,0.12171111823945918,0.5149523379635126,0.043828125,0.579958896119628
scene,GCIQL,39,5.973123628646135,50,0.07967339759737557,0.5144500096363593,0.028046875,0.7377011777311729
scene,GCIQL,39,5.973123628646135,100,0.0571405102064799,0.5157951538758426,0.020078125,0.8163200519366947
scene,GCIQL,39,5.973123628646135,200,0.040797774308217655,0.5313008150541064,0.01484375,0.8720399210549185
scene,GCIQL,40,3.956666300073266,20,0.11636659793675742,0.3171654309794906,0.0171875,0.5581384650277187
scene,GCIQL,40,3.956666300073266,50,0.059970864597370166,0.3405282119758225,0.01,0.673843414739518
