checkpoint_path,agent,dataset,phase,seed,configuration,actor,fr_auc_mean,fr_auc_std,gap_mean_mean,gap_mean_std,gap_std_mean,gap_std_std,extractability_index_mean,extractability_index_std,adv_plus_mean_mean,adv_plus_mean_std,adv_minus_mean_mean,adv_minus_mean_std
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_21/phase_820277/seed_2/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,2,21,actor,0.506769,0.01513,-0.01688,0.071888,1.560739,0.13061,-0.009099,0.043555,-0.822353,0.051446,-0.805473,0.042986
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_21/phase_820277/seed_3/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,3,21,actor,0.511601,0.019835,0.005655,0.037503,1.30772,0.069696,0.004307,0.029344,-0.634223,0.041298,-0.639879,0.019629
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_21/phase_820277/seed_4/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,4,21,actor,0.422969,0.026848,-0.324145,0.092429,1.74931,0.083882,-0.186406,0.057572,-1.09676,0.086997,-0.772615,0.018911
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_22/phase_820277/seed_0/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,0,22,actor,0.478548,0.021588,-0.095036,0.083175,1.485079,0.128126,-0.062005,0.055339,-0.673511,0.086337,-0.578475,0.028636
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_22/phase_820277/seed_1/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,1,22,actor,0.476994,0.020113,-0.090525,0.074849,1.470805,0.119195,-0.059812,0.050315,-0.659919,0.078605,-0.569394,0.029362
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_22/phase_820277/seed_2/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,2,22,actor,0.477763,0.021707,-0.093384,0.080025,1.486169,0.129598,-0.061093,0.053562,-0.689981,0.082926,-0.596597,0.028669
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_22/phase_820277/seed_3/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,3,22,actor,0.477676,0.020616,-0.089284,0.07959,1.476339,0.125645,-0.058575,0.053564,-0.673332,0.08373,-0.584048,0.029139
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_22/phase_820277/seed_4/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,4,22,actor,0.475028,0.021617,-0.09805,0.07932,1.493113,0.129474,-0.063879,0.052527,-0.670242,0.083711,-0.572192,0.029301
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_23/phase_820277/seed_0/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,0,23,actor,0.451572,0.016801,-0.127322,0.052649,1.391316,0.07577,-0.091276,0.036483,-0.615646,0.064557,-0.488324,0.040963
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_23/phase_820277/seed_1/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,1,23,actor,0.470233,0.021148,-0.093377,0.060437,1.38658,0.08241,-0.066181,0.042455,-0.678105,0.067271,-0.584728,0.033859
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_23/phase_820277/seed_2/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,2,23,actor,0.468693,0.01578,-0.100422,0.040551,1.410728,0.079588,-0.070318,0.026577,-0.663571,0.053396,-0.56315,0.027783
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_23/phase_820277/seed_3/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,3,23,actor,0.45405,0.016024,-0.130402,0.048523,1.367078,0.05028,-0.095072,0.034948,-0.763694,0.061063,-0.633292,0.039883
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_23/phase_820277/seed_4/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,4,23,actor,0.469315,0.015268,-0.108328,0.052993,1.390924,0.056977,-0.077138,0.036085,-0.702968,0.066922,-0.59464,0.041969
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_24/phase_820277/seed_0/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,0,24,actor,0.48167,0.019952,-0.089648,0.079426,1.481104,0.100981,-0.058937,0.05312,-0.712442,0.080774,-0.622793,0.028652
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_24/phase_820277/seed_1/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,1,24,actor,0.475291,0.018549,-0.098087,0.068096,1.478272,0.121757,-0.064925,0.04475,-0.649305,0.070394,-0.551218,0.026359
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_24/phase_820277/seed_2/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,2,24,actor,0.471766,0.018412,-0.120753,0.08031,1.48907,0.135428,-0.078908,0.050894,-0.698765,0.079413,-0.578011,0.02688
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_24/phase_820277/seed_3/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,3,24,actor,0.471812,0.01682,-0.118596,0.071652,1.477629,0.125808,-0.078905,0.048241,-0.646334,0.075726,-0.527738,0.031056
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_24/phase_820277/seed_4/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,4,24,actor,0.478572,0.017055,-0.095818,0.070104,1.511682,0.128606,-0.062373,0.045782,-0.667619,0.071827,-0.571801,0.027604
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_25/phase_820277/seed_0/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,0,25,actor,0.437875,0.013127,-0.177658,0.053448,1.335562,0.105389,-0.13136,0.030805,-0.668958,0.064336,-0.491301,0.029435
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_25/phase_820277/seed_1/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,1,25,actor,0.413425,0.021754,-0.224822,0.062402,1.312586,0.049923,-0.1704,0.044941,-0.643641,0.065926,-0.418819,0.03465
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_25/phase_820277/seed_2/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,2,25,actor,0.424968,0.025177,-0.23082,0.075377,1.45234,0.090929,-0.157863,0.047322,-0.813373,0.081231,-0.582553,0.054768
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_25/phase_820277/seed_3/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,3,25,actor,0.441582,0.017885,-0.208552,0.069102,1.530022,0.098383,-0.13536,0.040782,-0.418222,0.083507,-0.20967,0.033805
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_25/phase_820277/seed_4/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,4,25,actor,0.484193,0.020967,3.1e-05,0.13352,1.64754,0.229012,-0.004138,0.079988,-0.62694,0.146909,-0.626971,0.029275
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_26/phase_820277/seed_0/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,0,26,actor,0.477373,0.021478,-0.092001,0.08073,1.469522,0.121296,-0.060716,0.054452,-0.670693,0.085091,-0.578692,0.029201
/bigwork/nhwptoem/gcrl/code/logs-advantage-antmaze-medium-fixed-batch/GCIQL_antmaze-medium-navigate-v0_64c_lr-alpha/run_logs/configuration_26/phase_820277/seed_1/params_820277.pkl,GCIQL,antmaze-medium-navigate-v0,820277,1,26,actor,0.475478,0.020703,-0.090591,0.075957,1.458712,0.114561,-0.060343,0.051651,-0.655776,0.080208,-0.565186,0.029514
