agent,configuration,seed,phase,actor,alpha,has_real_alpha,ess_mean,ess_std,saturation_mass_mean,saturation_mass_std,fraction_clipped_mean,fraction_clipped_std,top5_mass_mean,top5_mass_std,entropy_mean,entropy_std
CRL,36,3,926500,actor,23.865815363824368,True,0.27415,0.032259,0.958526,0.019847,0.25625,0.032484,0.177611,0.0203,4.27395,0.112887
CRL,36,4,926500,actor,23.865815363824368,True,0.297473,0.027939,0.959804,0.01491,0.278906,0.029474,0.162807,0.015978,4.354704,0.087349
CRL,37,0,926500,actor,5.940404254943132,True,0.207253,0.020912,0.824605,0.050869,0.154688,0.019154,0.252561,0.028276,4.07335,0.095356
CRL,37,1,926500,actor,5.940404254943132,True,0.205388,0.01771,0.825691,0.055762,0.154297,0.021807,0.253782,0.025635,4.067686,0.081533
CRL,37,2,926500,actor,5.940404254943132,True,0.206643,0.022394,0.817951,0.049832,0.153125,0.020239,0.253629,0.03143,4.068597,0.09897
CRL,37,3,926500,actor,5.940404254943132,True,0.202809,0.020379,0.834033,0.036137,0.153125,0.01973,0.258534,0.029056,4.0571,0.090116
CRL,37,4,926500,actor,5.940404254943132,True,0.209323,0.019742,0.836515,0.031667,0.159375,0.018579,0.248579,0.025598,4.080999,0.083356
CRL,38,0,926500,actor,8.857657900080085,True,0.223126,0.016773,0.850957,0.0478,0.174609,0.019837,0.23005,0.018331,4.126308,0.068634
CRL,38,1,926500,actor,8.857657900080085,True,0.223449,0.030957,0.875712,0.023107,0.182812,0.031021,0.229567,0.03342,4.117058,0.119751
CRL,38,2,926500,actor,8.857657900080085,True,0.218997,0.017978,0.878638,0.022618,0.179297,0.015346,0.231115,0.019226,4.099431,0.073512
CRL,38,3,926500,actor,8.857657900080085,True,0.235593,0.028516,0.865095,0.04269,0.189062,0.030492,0.218364,0.027402,4.174732,0.110183
CRL,38,4,926500,actor,8.857657900080085,True,0.226544,0.0179,0.863294,0.042679,0.181641,0.020608,0.224546,0.019069,4.136189,0.078328
CRL,39,0,926500,actor,20.91954384930432,True,0.293156,0.028077,0.958697,0.013884,0.275,0.025595,0.164705,0.015584,4.338557,0.094457
CRL,39,1,926500,actor,20.91954384930432,True,0.294909,0.028726,0.957973,0.01286,0.276172,0.027191,0.16397,0.015856,4.344669,0.095134
CRL,39,2,926500,actor,20.91954384930432,True,0.290281,0.028191,0.953542,0.010847,0.269922,0.025612,0.166921,0.015766,4.331145,0.094117
CRL,39,3,926500,actor,20.91954384930432,True,0.290838,0.031876,0.953969,0.018777,0.270703,0.026045,0.166651,0.017239,4.33113,0.104403
CRL,39,4,926500,actor,20.91954384930432,True,0.291533,0.02915,0.958102,0.014282,0.272266,0.025386,0.166293,0.016234,4.335971,0.097824
CRL,40,0,926500,actor,20.543986866250634,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,40,1,926500,actor,20.543986866250634,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,40,2,926500,actor,20.543986866250634,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,40,3,926500,actor,20.543986866250634,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,40,4,926500,actor,20.543986866250634,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,41,0,926500,actor,10.119180036708713,True,0.241946,0.021402,0.876602,0.028175,0.198828,0.020707,0.208598,0.021533,4.187861,0.085272
CRL,41,1,926500,actor,10.119180036708713,True,0.250407,0.031304,0.882317,0.03651,0.208594,0.029761,0.201847,0.028834,4.213474,0.121598
CRL,41,2,926500,actor,10.119180036708713,True,0.242649,0.019498,0.879971,0.02107,0.200781,0.017294,0.206706,0.017322,4.185566,0.082708
CRL,41,3,926500,actor,10.119180036708713,True,0.24569,0.022544,0.889821,0.013176,0.205469,0.019243,0.204644,0.019635,4.204135,0.085137
CRL,41,4,926500,actor,10.119180036708713,True,0.248984,0.020555,0.891147,0.031864,0.209766,0.024777,0.201192,0.019898,4.213176,0.074342
CRL,42,0,926500,actor,5.565240662544966,True,0.177179,0.01762,0.79456,0.019969,0.123828,0.014505,0.304147,0.033155,3.953357,0.094548
CRL,42,1,926500,actor,5.565240662544966,True,0.186365,0.02532,0.77317,0.031819,0.126172,0.015846,0.291767,0.042444,3.992095,0.131871
CRL,42,2,926500,actor,5.565240662544966,True,0.173458,0.017754,0.797331,0.038188,0.121875,0.012995,0.30944,0.032261,3.927673,0.090968
CRL,42,3,926500,actor,5.565240662544966,True,0.18247,0.019184,0.785521,0.042521,0.126172,0.018602,0.296066,0.033896,3.983218,0.096389
CRL,42,4,926500,actor,5.565240662544966,True,0.190268,0.019757,0.785197,0.045881,0.131641,0.017953,0.283297,0.033676,4.011786,0.091467
CRL,43,0,926500,actor,25.127502009272575,True,0.299393,0.029232,0.958704,0.017419,0.281641,0.029258,0.161047,0.016075,4.35589,0.095013
CRL,43,1,926500,actor,25.127502009272575,True,0.300167,0.029906,0.961941,0.011305,0.282812,0.028835,0.160901,0.016089,4.358844,0.096462
CRL,43,2,926500,actor,25.127502009272575,True,0.29707,0.030246,0.959672,0.012869,0.278906,0.029069,0.162837,0.016634,4.349842,0.098021
CRL,43,3,926500,actor,25.127502009272575,True,0.297811,0.030721,0.957111,0.015634,0.278906,0.029185,0.162414,0.016745,4.351504,0.099184
CRL,43,4,926500,actor,25.127502009272575,True,0.298322,0.030055,0.961452,0.019327,0.280859,0.029431,0.161973,0.016326,4.353461,0.098451
CRL,44,0,926500,actor,28.236184967681766,True,0.325414,0.017541,0.96096,0.017325,0.307031,0.02002,0.147189,0.008446,4.439211,0.052426
CRL,44,1,926500,actor,28.236184967681766,True,0.340391,0.019639,0.964623,0.01264,0.322656,0.018524,0.140563,0.008422,4.482761,0.058248
CRL,44,2,926500,actor,28.236184967681766,True,0.29888,0.027422,0.960458,0.018013,0.280859,0.022736,0.161303,0.014154,4.354498,0.091704
CRL,44,3,926500,actor,28.236184967681766,True,0.315996,0.027649,0.962749,0.012445,0.298438,0.029301,0.152368,0.013174,4.409472,0.084502
CRL,44,4,926500,actor,28.236184967681766,True,0.310546,0.031851,0.966662,0.011066,0.294922,0.033261,0.155256,0.016016,4.390004,0.098595
CRL,45,0,926500,actor,1.1591911409050226,True,0.063677,0.005077,0.428155,0.164573,0.016016,0.00791,0.692912,0.051132,3.626954,0.152169
CRL,45,1,926500,actor,1.1591911409050226,True,0.063065,0.00622,0.411,0.154063,0.014844,0.007084,0.681213,0.046213,3.642852,0.135153
CRL,45,2,926500,actor,1.1591911409050226,True,0.062557,0.005339,0.393064,0.156649,0.014062,0.006939,0.681467,0.039373,3.635691,0.119036
CRL,45,3,926500,actor,1.1591911409050226,True,0.064129,0.006104,0.416806,0.151139,0.015625,0.007132,0.695863,0.044313,3.618149,0.131272
CRL,45,4,926500,actor,1.1591911409050226,True,0.063182,0.005732,0.450709,0.139913,0.016797,0.006902,0.695563,0.044153,3.609309,0.141383
CRL,46,0,926500,actor,13.21315012872219,True,0.258239,0.034236,0.892306,0.025036,0.219141,0.031971,0.194284,0.026896,4.233812,0.133549
CRL,46,1,926500,actor,13.21315012872219,True,0.256409,0.013726,0.9025,0.025219,0.219922,0.009216,0.192704,0.010508,4.235382,0.052643
CRL,46,2,926500,actor,13.21315012872219,True,0.280657,0.02733,0.903826,0.021902,0.241016,0.024571,0.177357,0.01775,4.320144,0.091028
CRL,46,3,926500,actor,13.21315012872219,True,0.275056,0.020498,0.918571,0.026894,0.242578,0.025875,0.178839,0.014253,4.297887,0.06955
CRL,46,4,926500,actor,13.21315012872219,True,0.263637,0.023108,0.912488,0.030298,0.229297,0.025252,0.188271,0.017921,4.258532,0.081728
CRL,47,0,926500,actor,16.152750235050917,True,0.282438,0.026583,0.951366,0.014194,0.260938,0.022837,0.172131,0.015791,4.309399,0.093198
CRL,47,1,926500,actor,16.152750235050917,True,0.284667,0.025103,0.944275,0.019614,0.260938,0.024829,0.170891,0.015236,4.317736,0.08809
CRL,47,2,926500,actor,16.152750235050917,True,0.280444,0.025149,0.939116,0.024726,0.254297,0.023033,0.174261,0.014862,4.306243,0.086809
CRL,47,3,926500,actor,16.152750235050917,True,0.280832,0.029224,0.939779,0.029017,0.255078,0.021714,0.173875,0.016165,4.303905,0.10233
CRL,47,4,926500,actor,16.152750235050917,True,0.28174,0.023423,0.933919,0.022717,0.253906,0.016776,0.1732,0.01371,4.311724,0.083519
CRL,48,0,926500,actor,15.600631283596158,True,0.28863,0.027217,0.923324,0.01785,0.255078,0.025914,0.171193,0.016884,4.34292,0.093422
CRL,48,1,926500,actor,15.600631283596158,True,0.266421,0.022479,0.916215,0.027547,0.234375,0.022477,0.184548,0.015927,4.260536,0.088646
CRL,48,2,926500,actor,15.600631283596158,True,0.268855,0.023266,0.926682,0.027382,0.239453,0.020176,0.182527,0.016088,4.267337,0.090368
CRL,48,3,926500,actor,15.600631283596158,True,0.292835,0.029769,0.935499,0.017677,0.264062,0.0283,0.167742,0.017597,4.350658,0.10033
CRL,48,4,926500,actor,15.600631283596158,True,0.279717,0.023839,0.919664,0.035078,0.246875,0.025569,0.175954,0.01483,4.307157,0.083037
CRL,49,0,926500,actor,14.556285431608558,True,0.278049,0.026514,0.930924,0.025849,0.25,0.027126,0.176204,0.017336,4.297551,0.093074
CRL,49,1,926500,actor,14.556285431608558,True,0.278781,0.024799,0.924584,0.021284,0.248438,0.021648,0.175699,0.016281,4.301712,0.087985
CRL,49,2,926500,actor,14.556285431608558,True,0.276334,0.026357,0.920218,0.015796,0.244141,0.024168,0.178166,0.016959,4.294502,0.090242
CRL,49,3,926500,actor,14.556285431608558,True,0.276152,0.026218,0.931243,0.032484,0.247656,0.021569,0.177391,0.015734,4.292259,0.095415
CRL,49,4,926500,actor,14.556285431608558,True,0.276308,0.020641,0.929005,0.014662,0.247266,0.018327,0.17697,0.013064,4.297572,0.074492
CRL,50,0,926500,actor,0.5943691916763783,True,0.301743,0.154222,0.025385,0.080273,0.000391,0.001235,0.288038,0.084399,4.962499,0.288399
CRL,50,1,926500,actor,0.5943691916763783,True,0.043119,0.004567,0.372867,0.101335,0.007031,0.003081,0.552771,0.082112,3.924458,0.270605
CRL,50,2,926500,actor,0.5943691916763783,True,0.355483,0.167306,0.0,0.0,0.0,0.0,0.255456,0.059662,5.045681,0.195576
CRL,50,3,926500,actor,0.5943691916763783,True,0.195168,0.079683,0.022947,0.072566,0.000391,0.001235,0.356038,0.078209,4.794536,0.263832
CRL,50,4,926500,actor,0.5943691916763783,True,0.046676,0.005458,0.340399,0.11509,0.00625,0.002731,0.543881,0.051943,3.997958,0.201654
CRL,51,0,926500,actor,29.53342940658331,True,0.305402,0.030439,0.963944,0.016031,0.289453,0.028849,0.157436,0.015147,4.372282,0.096731
CRL,51,1,926500,actor,29.53342940658331,True,0.307861,0.027822,0.970252,0.013444,0.29375,0.027975,0.156044,0.014331,4.382677,0.08976
CRL,51,2,926500,actor,29.53342940658331,True,0.305726,0.028816,0.958628,0.016852,0.287891,0.030092,0.15744,0.014776,4.375328,0.089552
CRL,51,3,926500,actor,29.53342940658331,True,0.303713,0.034107,0.959281,0.009732,0.285547,0.03322,0.159296,0.017677,4.368437,0.107538
CRL,51,4,926500,actor,29.53342940658331,True,0.30804,0.028143,0.96095,0.017113,0.289453,0.027832,0.156858,0.014639,4.385713,0.090146
CRL,52,0,926500,actor,25.6191950943321,True,0.296654,0.026064,0.960344,0.009617,0.279297,0.024447,0.16233,0.014783,4.346467,0.088057
CRL,52,1,926500,actor,25.6191950943321,True,0.288233,0.033582,0.952794,0.017884,0.268359,0.033403,0.168786,0.021271,4.31755,0.11885
CRL,52,2,926500,actor,25.6191950943321,True,0.270656,0.021759,0.965779,0.019361,0.25625,0.018061,0.177597,0.015191,4.257103,0.085849
CRL,52,3,926500,actor,25.6191950943321,True,0.303829,0.025666,0.961021,0.016312,0.286328,0.025651,0.158426,0.014052,4.37073,0.084073
CRL,52,4,926500,actor,25.6191950943321,True,0.283093,0.022557,0.959514,0.016527,0.265625,0.02225,0.170396,0.014614,4.303973,0.080085
CRL,53,0,926500,actor,4.16534517891705,True,0.168042,0.016421,0.746699,0.063366,0.107031,0.015538,0.330981,0.034599,3.930626,0.087627
CRL,53,1,926500,actor,4.16534517891705,True,0.168531,0.016025,0.753987,0.051212,0.108203,0.01236,0.329454,0.032833,3.933053,0.086098
CRL,53,2,926500,actor,4.16534517891705,True,0.168588,0.016294,0.753249,0.062164,0.108203,0.01415,0.329563,0.033887,3.932191,0.088553
CRL,53,3,926500,actor,4.16534517891705,True,0.168779,0.016495,0.747357,0.055457,0.107422,0.014411,0.3297,0.033798,3.933472,0.087065
CRL,53,4,926500,actor,4.16534517891705,True,0.168751,0.015951,0.754436,0.054653,0.108594,0.013253,0.328704,0.032409,3.934028,0.085202
CRL,54,0,926500,actor,10.627238117158413,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,54,1,926500,actor,10.627238117158413,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,54,2,926500,actor,10.627238117158413,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,54,3,926500,actor,10.627238117158413,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,54,4,926500,actor,10.627238117158413,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,55,0,926500,actor,19.186320025473833,True,0.293851,0.026201,0.948131,0.018122,0.270703,0.02464,0.165355,0.014758,4.347853,0.087014
CRL,55,1,926500,actor,19.186320025473833,True,0.294362,0.027846,0.945302,0.020626,0.271094,0.028952,0.16502,0.016755,4.34515,0.092361
CRL,55,2,926500,actor,19.186320025473833,True,0.290901,0.022241,0.944011,0.011315,0.266797,0.020592,0.166736,0.012831,4.335509,0.077238
CRL,55,3,926500,actor,19.186320025473833,True,0.28914,0.025108,0.941379,0.019588,0.264844,0.026159,0.167912,0.014854,4.330606,0.083858
CRL,55,4,926500,actor,19.186320025473833,True,0.293415,0.013663,0.940886,0.022974,0.267578,0.018159,0.165304,0.008156,4.348759,0.046314
CRL,56,0,926500,actor,22.31932846829295,True,0.28585,0.016246,0.945317,0.013901,0.2625,0.012462,0.169161,0.008586,4.319215,0.058384
CRL,56,1,926500,actor,22.31932846829295,True,0.277026,0.02852,0.953907,0.011592,0.257031,0.027548,0.175731,0.018534,4.28504,0.100076
CRL,56,2,926500,actor,22.31932846829295,True,0.283098,0.02308,0.941112,0.018157,0.259375,0.026185,0.171514,0.016085,4.308378,0.077497
CRL,56,3,926500,actor,22.31932846829295,True,0.291574,0.029333,0.936899,0.028308,0.264844,0.033238,0.167847,0.018418,4.338196,0.100933
CRL,56,4,926500,actor,22.31932846829295,True,0.287891,0.025589,0.954732,0.019504,0.26875,0.023567,0.167712,0.015357,4.319909,0.087819
CRL,57,0,926500,actor,8.366075679659843,True,0.237962,0.021543,0.88351,0.034235,0.197266,0.023956,0.212216,0.021348,4.176091,0.086094
CRL,57,1,926500,actor,8.366075679659843,True,0.239144,0.020037,0.87418,0.038934,0.195703,0.022436,0.211264,0.019574,4.181445,0.0822
CRL,57,2,926500,actor,8.366075679659843,True,0.23833,0.022139,0.88421,0.028364,0.198828,0.02446,0.21088,0.022223,4.17405,0.086144
CRL,57,3,926500,actor,8.366075679659843,True,0.237938,0.021073,0.887758,0.027522,0.198438,0.023495,0.211834,0.020294,4.174196,0.083981
CRL,57,4,926500,actor,8.366075679659843,True,0.239356,0.01941,0.898534,0.028862,0.203516,0.023179,0.20883,0.018878,4.17903,0.078459
CRL,58,0,926500,actor,7.298189112916589,True,0.211591,0.018376,0.835183,0.050399,0.161328,0.020343,0.24504,0.023254,4.081427,0.087475
CRL,58,1,926500,actor,7.298189112916589,True,0.210337,0.019439,0.839698,0.036275,0.161328,0.018419,0.246541,0.027247,4.08249,0.082728
CRL,58,2,926500,actor,7.298189112916589,True,0.207152,0.02271,0.844598,0.03218,0.159766,0.020293,0.250709,0.027038,4.062182,0.101491
CRL,58,3,926500,actor,7.298189112916589,True,0.229292,0.024018,0.833208,0.051181,0.173828,0.027698,0.228552,0.027734,4.173067,0.095728
CRL,58,4,926500,actor,7.298189112916589,True,0.2123,0.011154,0.829081,0.039043,0.159766,0.01065,0.243687,0.010827,4.09336,0.05932
CRL,59,0,926500,actor,23.357639266178012,True,0.301929,0.029015,0.957746,0.019043,0.283203,0.02913,0.159902,0.015074,4.365839,0.092412
CRL,59,1,926500,actor,23.357639266178012,True,0.300711,0.027568,0.96131,0.014185,0.282812,0.027325,0.160614,0.015047,4.363645,0.089765
CRL,59,2,926500,actor,23.357639266178012,True,0.299751,0.024226,0.957845,0.021075,0.280859,0.028849,0.161121,0.013853,4.361078,0.077828
CRL,59,3,926500,actor,23.357639266178012,True,0.299589,0.027456,0.951721,0.014675,0.278516,0.0238,0.161308,0.014892,4.358638,0.090998
CRL,59,4,926500,actor,23.357639266178012,True,0.302939,0.016933,0.952511,0.015741,0.28125,0.019313,0.159339,0.009805,4.3752,0.057519
CRL,60,0,926500,actor,26.459062322974205,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,60,1,926500,actor,26.459062322974205,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,60,2,926500,actor,26.459062322974205,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,60,3,926500,actor,26.459062322974205,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,60,4,926500,actor,26.459062322974205,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,61,0,926500,actor,2.9141765646636486,True,0.13035,0.01415,0.689405,0.066754,0.072266,0.014293,0.457422,0.066265,3.775639,0.081233
CRL,61,1,926500,actor,2.9141765646636486,True,0.129258,0.013712,0.68451,0.035293,0.071094,0.011171,0.460101,0.066006,3.766836,0.078415
CRL,61,2,926500,actor,2.9141765646636486,True,0.129413,0.014132,0.67717,0.068979,0.069531,0.012325,0.465006,0.064568,3.770245,0.082847
CRL,61,3,926500,actor,2.9141765646636486,True,0.127082,0.014907,0.674831,0.057495,0.068359,0.011536,0.472466,0.073605,3.755053,0.081829
CRL,61,4,926500,actor,2.9141765646636486,True,0.130172,0.014918,0.692154,0.055002,0.073047,0.013663,0.454742,0.070325,3.770744,0.077085
CRL,62,0,926500,actor,11.481982721015811,True,0.246442,0.018666,0.894352,0.02089,0.207812,0.019295,0.20308,0.016617,4.203667,0.072157
CRL,62,1,926500,actor,11.481982721015811,True,0.236513,0.028828,0.897511,0.020483,0.201562,0.028893,0.212392,0.028636,4.15532,0.119591
CRL,62,2,926500,actor,11.481982721015811,True,0.240841,0.023273,0.88724,0.027447,0.201562,0.021332,0.208326,0.022527,4.173361,0.0954
CRL,62,3,926500,actor,11.481982721015811,True,0.246311,0.026427,0.890535,0.041095,0.206641,0.030838,0.205014,0.022839,4.20001,0.100726
CRL,62,4,926500,actor,11.481982721015811,True,0.253031,0.020064,0.90734,0.024934,0.217969,0.016957,0.196112,0.015143,4.218998,0.078356
CRL,63,0,926500,actor,17.920731911435723,True,0.285887,0.027646,0.947677,0.023451,0.263281,0.024023,0.169988,0.016108,4.318605,0.094978
CRL,63,1,926500,actor,17.920731911435723,True,0.286967,0.02771,0.947391,0.018524,0.264453,0.023441,0.169147,0.015726,4.321783,0.094762
CRL,63,2,926500,actor,17.920731911435723,True,0.283687,0.027835,0.949117,0.02575,0.262109,0.026071,0.17115,0.016649,4.311205,0.095788
CRL,63,3,926500,actor,17.920731911435723,True,0.283858,0.028471,0.947662,0.022887,0.261328,0.023106,0.171217,0.016118,4.311992,0.098048
CRL,63,4,926500,actor,17.920731911435723,True,0.28485,0.028037,0.950898,0.020615,0.263672,0.023671,0.17033,0.016237,4.315318,0.096516
GCIQL,0,0,626296,actor,0.18812930211424828,True,0.933621,0.054603,0.0,0.0,0.0,0.0,0.071872,0.010224,5.520053,0.013262
GCIQL,0,1,626296,actor,0.18812930211424828,True,0.939819,0.046021,0.0,0.0,0.0,0.0,0.071673,0.008944,5.521434,0.011107
GCIQL,0,2,626296,actor,0.18812930211424828,True,0.952674,0.028555,0.0,0.0,0.0,0.0,0.06985,0.007846,5.52469,0.007506
GCIQL,0,3,626296,actor,0.18812930211424828,True,0.966252,0.010305,0.0,0.0,0.0,0.0,0.066705,0.005287,5.528635,0.003138
GCIQL,0,4,626296,actor,0.18812930211424828,True,0.951618,0.030587,0.0,0.0,0.0,0.0,0.069686,0.00807,5.524653,0.007893
GCIQL,1,0,626296,actor,29.413702553138137,True,0.19555,0.024322,0.943338,0.021932,0.179688,0.025846,0.250438,0.033824,3.937053,0.119148
GCIQL,1,1,626296,actor,29.413702553138137,True,0.234046,0.015007,0.916365,0.029408,0.20625,0.014358,0.209,0.012921,4.129485,0.068247
GCIQL,1,2,626296,actor,29.413702553138137,True,0.1514,0.026404,0.90897,0.027357,0.131641,0.025252,0.334087,0.062615,3.694084,0.16546
GCIQL,1,3,626296,actor,29.413702553138137,True,0.202775,0.021567,0.892012,0.038053,0.171875,0.024842,0.246933,0.028895,3.996,0.100933
GCIQL,1,4,626296,actor,29.413702553138137,True,0.248487,0.020322,0.92079,0.020647,0.219531,0.021459,0.198046,0.016597,4.189825,0.080083
GCIQL,2,0,626296,actor,15.248810173943639,True,0.117947,0.022229,0.82272,0.041523,0.0875,0.019935,0.45808,0.086634,3.521757,0.166827
GCIQL,2,1,626296,actor,15.248810173943639,True,0.10688,0.019129,0.810763,0.062647,0.077734,0.021112,0.51272,0.100479,3.429432,0.161365
GCIQL,2,2,626296,actor,15.248810173943639,True,0.118005,0.019887,0.792346,0.061563,0.083594,0.019331,0.460798,0.082659,3.534776,0.148015
GCIQL,2,3,626296,actor,15.248810173943639,True,0.117429,0.023511,0.805779,0.049001,0.085156,0.021772,0.465568,0.099343,3.516022,0.179888
GCIQL,2,4,626296,actor,15.248810173943639,True,0.110707,0.018613,0.817628,0.030137,0.080078,0.014293,0.491845,0.085011,3.473278,0.158049
GCIQL,3,0,626296,actor,14.235662519931793,True,0.142276,0.015535,0.814911,0.040086,0.104297,0.012222,0.370602,0.044997,3.697061,0.105369
GCIQL,3,1,626296,actor,14.235662519931793,True,0.168793,0.017084,0.813917,0.04849,0.123828,0.019922,0.313518,0.038603,3.869393,0.084782
GCIQL,3,2,626296,actor,14.235662519931793,True,0.097663,0.016071,0.736716,0.046182,0.062109,0.014897,0.569198,0.107292,3.366705,0.132169
GCIQL,3,3,626296,actor,14.235662519931793,True,0.331156,0.023844,0.881627,0.028178,0.275,0.026697,0.151264,0.011677,4.497177,0.069291
GCIQL,3,4,626296,actor,14.235662519931793,True,0.080448,0.019285,0.848606,0.08918,0.062891,0.020293,0.662704,0.147051,3.10983,0.207916
GCIQL,4,0,626296,actor,8.20920355618,True,0.082268,0.019965,0.697276,0.18744,0.049219,0.021881,0.675914,0.131884,3.297484,0.171346
GCIQL,4,1,626296,actor,8.20920355618,True,0.076967,0.019441,0.677197,0.17542,0.044531,0.021332,0.708493,0.12707,3.234061,0.178982
GCIQL,4,2,626296,actor,8.20920355618,True,0.080494,0.019099,0.687066,0.174782,0.047266,0.022055,0.688825,0.127645,3.286783,0.167595
GCIQL,4,3,626296,actor,8.20920355618,True,0.080852,0.020132,0.685092,0.154403,0.046875,0.021632,0.678781,0.127382,3.288218,0.175249
GCIQL,4,4,626296,actor,8.20920355618,True,0.077513,0.018787,0.683298,0.151696,0.044141,0.018693,0.706133,0.115791,3.260011,0.168405
GCIQL,5,0,626296,actor,22.19628875143826,True,0.29325,0.008371,0.92553,0.024285,0.260938,0.010052,0.166397,0.005308,4.359335,0.02617
GCIQL,5,1,626296,actor,22.19628875143826,True,0.099737,0.017732,0.864956,0.032876,0.080078,0.014411,0.521776,0.099376,3.307176,0.172188
GCIQL,5,2,626296,actor,22.19628875143826,True,0.10509,0.019916,0.907559,0.041356,0.090234,0.015674,0.484333,0.088519,3.332295,0.18489
GCIQL,5,3,626296,actor,22.19628875143826,True,0.267508,0.022094,0.929274,0.016935,0.238672,0.022885,0.183894,0.016345,4.267526,0.078804
GCIQL,5,4,626296,actor,22.19628875143826,True,0.122886,0.024721,0.897159,0.039131,0.103906,0.021092,0.421,0.093394,3.496359,0.198385
GCIQL,6,0,626296,actor,23.148290505632758,True,0.105971,0.017598,0.89,0.038608,0.088672,0.018141,0.48556,0.084439,3.372645,0.146644
GCIQL,6,1,626296,actor,23.148290505632758,True,0.077612,0.020703,0.851028,0.059507,0.061719,0.022082,0.68162,0.159341,3.041597,0.252464
GCIQL,6,2,626296,actor,23.148290505632758,True,0.167392,0.017877,0.832899,0.036691,0.127344,0.016695,0.310816,0.038322,3.841854,0.099108
GCIQL,6,3,626296,actor,23.148290505632758,True,0.148611,0.012367,0.886123,0.013496,0.122656,0.011079,0.340951,0.029042,3.717482,0.078042
GCIQL,6,4,626296,actor,23.148290505632758,True,0.116965,0.022036,0.881467,0.053331,0.097656,0.023073,0.442194,0.093592,3.45757,0.170732
GCIQL,7,0,626296,actor,7.374560963362455,True,0.077887,0.010794,0.679294,0.112215,0.042969,0.012758,0.715221,0.061693,3.252076,0.108403
GCIQL,7,1,626296,actor,7.374560963362455,True,0.110914,0.014185,0.529663,0.073192,0.042578,0.012684,0.575458,0.065517,3.662325,0.091631
GCIQL,7,2,626296,actor,7.374560963362455,True,0.071629,0.016867,0.641009,0.085709,0.036328,0.010586,0.755023,0.084049,3.174632,0.209611
GCIQL,7,3,626296,actor,7.374560963362455,True,0.070752,0.01189,0.619592,0.126186,0.035156,0.011646,0.778588,0.084966,3.176729,0.169299
GCIQL,7,4,626296,actor,7.374560963362455,True,0.070047,0.014834,0.699749,0.07093,0.040625,0.013431,0.762653,0.100105,3.139605,0.181086
GCIQL,8,0,626296,actor,3.7747031170874834,True,0.05322,0.012792,0.553158,0.157061,0.021484,0.013437,0.764919,0.085547,3.283893,0.210539
GCIQL,8,1,626296,actor,3.7747031170874834,True,0.048843,0.012868,0.551789,0.162299,0.019922,0.011712,0.791047,0.077472,3.173123,0.194155
GCIQL,8,2,626296,actor,3.7747031170874834,True,0.050288,0.012055,0.562545,0.147923,0.020312,0.010706,0.776295,0.07681,3.243082,0.199141
GCIQL,8,3,626296,actor,3.7747031170874834,True,0.049828,0.015302,0.566609,0.129416,0.020703,0.012222,0.784976,0.077674,3.173914,0.196525
GCIQL,8,4,626296,actor,3.7747031170874834,True,0.048161,0.013301,0.545323,0.155328,0.019141,0.012414,0.781095,0.082186,3.193158,0.207606
GCIQL,9,0,626296,actor,25.700786858797073,True,0.131249,0.019233,0.87616,0.054985,0.108203,0.019837,0.389634,0.06322,3.566135,0.138985
GCIQL,9,1,626296,actor,25.700786858797073,True,0.089507,0.013745,0.89891,0.052503,0.076562,0.014523,0.564979,0.091508,3.172258,0.152484
GCIQL,9,2,626296,actor,25.700786858797073,True,0.219712,0.01821,0.928288,0.022496,0.196875,0.016695,0.22241,0.019262,4.062583,0.084323
GCIQL,9,3,626296,actor,25.700786858797073,True,0.303811,0.018339,0.919815,0.022276,0.267188,0.014048,0.161751,0.008953,4.396311,0.059932
GCIQL,9,4,626296,actor,25.700786858797073,True,0.158701,0.024034,0.883808,0.049696,0.133203,0.026713,0.320365,0.054353,3.750538,0.146832
GCIQL,10,0,626296,actor,19.182371702045202,True,0.1395,0.021136,0.852268,0.041276,0.109766,0.018178,0.37208,0.056873,3.661002,0.137468
