checkpoint_path,agent,dataset,phase,seed,configuration,actor,fr_auc_mean,fr_auc_std,gap_mean_mean,gap_mean_std,gap_std_mean,gap_std_std,extractability_index_mean,extractability_index_std,adv_plus_mean_mean,adv_plus_mean_std,adv_minus_mean_mean,adv_minus_mean_std
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_0/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,0,actor,0.499934,7.6e-05,-8e-06,3.3e-05,0.397939,0.012069,-2.1e-05,8.6e-05,-1289.116211,0.09164,-1289.116211,0.091642
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_0/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,0,actor,0.499778,0.000255,0.00032,0.000276,1.100223,0.106274,0.000294,0.000256,-366.194879,0.110789,-366.1952,0.110752
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_0/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,0,actor,0.501489,0.00292,0.000634,0.002235,0.223235,0.013839,0.002896,0.010104,-0.200842,0.016191,-0.201477,0.015641
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_0/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,0,actor,0.499799,0.00263,-0.000459,0.001935,0.317365,0.015179,-0.001421,0.006059,-0.113187,0.018398,-0.112728,0.017694
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_0/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,0,actor,0.500856,0.001446,0.003425,0.005125,1.454899,0.079823,0.002445,0.003614,1317.754309,0.670894,1317.750867,0.670193
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_1/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,1,actor,0.562676,0.008522,0.893424,0.122895,5.721487,0.170832,0.156419,0.023395,-1.056971,0.132502,-1.950395,0.088419
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_1/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,1,actor,0.576074,0.010253,1.110975,0.135038,5.72349,0.160394,0.194153,0.023891,-0.986642,0.146147,-2.097616,0.092637
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_1/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,1,actor,0.565138,0.01042,0.93818,0.135085,5.722,0.153823,0.164105,0.024506,-0.955565,0.128079,-1.893745,0.087853
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_1/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,1,actor,0.57029,0.008155,1.017967,0.118051,5.729153,0.182012,0.177891,0.022023,-1.041853,0.105174,-2.059819,0.100045
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_1/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,1,actor,0.565729,0.009604,0.961201,0.137722,5.735378,0.17028,0.167876,0.025961,-0.984403,0.128433,-1.945604,0.072633
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_10/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,10,actor,0.499851,0.000133,-5e-06,9e-06,0.403556,0.025515,-1.2e-05,2.3e-05,-650.112378,0.044543,-650.112402,0.044554
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_10/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,10,actor,0.49985,8e-05,-3.2e-05,8e-06,1.177224,0.036196,-2.8e-05,7e-06,1632.806555,0.105625,1632.80658,0.105664
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_10/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,10,actor,0.499881,0.012929,-8.1e-05,0.005143,0.156507,0.007331,5.6e-05,0.032945,-0.259421,0.017353,-0.25934,0.01545
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_10/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,10,actor,0.499956,2.3e-05,4.4e-05,1.4e-05,1.806641,0.08401,2.5e-05,8e-06,-3774.357129,0.127466,-3774.357202,0.127472
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_10/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,10,actor,0.499923,5.9e-05,-8e-06,1.3e-05,0.752026,0.027749,-1.1e-05,1.8e-05,-748.734906,0.060427,-748.734894,0.060435
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_11/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,11,actor,0.578071,0.011921,0.953574,0.130894,4.90025,0.093011,0.194724,0.02758,-0.741986,0.169948,-1.69556,0.109083
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_11/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,11,actor,0.584879,0.012122,1.050085,0.117029,4.879462,0.112711,0.215424,0.025841,-0.733797,0.139988,-1.783881,0.101758
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_11/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,11,actor,0.581619,0.011607,1.014809,0.109613,4.885762,0.099194,0.207811,0.023202,-0.682573,0.130869,-1.697382,0.117228
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_11/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,11,actor,0.582474,0.01091,1.017882,0.105855,4.891657,0.09901,0.208134,0.021981,-0.673864,0.133033,-1.691746,0.098854
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_11/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,11,actor,0.576104,0.014955,0.931357,0.151744,4.887134,0.08209,0.190659,0.031594,-0.678036,0.172489,-1.609393,0.106113
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_12/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,12,actor,0.499482,0.000109,-5e-06,1.1e-05,0.586578,0.01609,-9e-06,1.8e-05,-2674.034863,0.033047,-2674.034863,0.03313
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_12/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,12,actor,0.499966,2.6e-05,9.5e-05,3.6e-05,3.38555,0.131532,2.8e-05,1e-05,989.629779,0.158106,989.629688,0.158084
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_12/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,12,actor,0.499934,3.5e-05,-1.7e-05,2.7e-05,2.787967,0.121732,-6e-06,9e-06,-2626.974512,0.084776,-2626.974561,0.084677
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_12/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,12,actor,0.499775,5.2e-05,2e-06,4e-06,0.193903,0.024336,1.3e-05,2.2e-05,-1112.743408,0.107306,-1112.743396,0.107299
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_12/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,12,actor,0.499599,0.000128,1e-05,3.6e-05,1.537968,0.04787,7e-06,2.4e-05,-4368.577148,0.15008,-4368.577051,0.150069
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_13/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,13,actor,0.595893,0.014113,1.062505,0.130248,4.260945,0.066484,0.249242,0.029116,-0.539641,0.137761,-1.602147,0.086745
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_13/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,13,actor,0.597615,0.013506,1.077239,0.125986,4.258851,0.08028,0.252838,0.028065,-0.517848,0.133198,-1.595088,0.082522
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_13/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,13,actor,0.597736,0.014439,1.085954,0.135466,4.266047,0.07046,0.254471,0.030548,-0.469988,0.140345,-1.555942,0.090032
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_13/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,13,actor,0.594631,0.014461,1.049641,0.137407,4.267839,0.075339,0.245744,0.029918,-0.475437,0.144984,-1.525078,0.083793
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_13/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,13,actor,0.592143,0.015588,1.021843,0.147536,4.259112,0.070485,0.239733,0.03285,-0.519609,0.147428,-1.541452,0.085817
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_14/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,14,actor,0.552233,0.009804,0.773443,0.135654,5.825638,0.121511,0.133004,0.024436,-1.340543,0.127374,-2.113986,0.07308
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_14/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,14,actor,0.566405,0.015328,0.980562,0.222782,5.805381,0.092571,0.169155,0.039525,-1.215466,0.239044,-2.196028,0.062491
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_14/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,14,actor,0.54828,0.014433,0.716008,0.193411,5.766635,0.081163,0.124231,0.033835,-1.403828,0.204631,-2.119836,0.051731
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_14/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,14,actor,0.556504,0.010438,0.845045,0.160412,5.777945,0.121899,0.146162,0.027027,-1.337361,0.131083,-2.182406,0.070141
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_14/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,14,actor,0.545182,0.009669,0.641096,0.122789,5.786831,0.128826,0.111015,0.022601,-1.371127,0.145967,-2.012223,0.055232
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_15/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,15,actor,0.602665,0.014278,0.978049,0.11423,3.616673,0.073699,0.270471,0.031644,-0.407014,0.102628,-1.385062,0.070304
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_15/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,15,actor,0.604773,0.013561,0.998127,0.107171,3.616763,0.0771,0.276026,0.02974,-0.392533,0.100098,-1.39066,0.068235
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_15/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,15,actor,0.604366,0.014308,1.000616,0.112575,3.61872,0.074758,0.276613,0.031655,-0.39287,0.107468,-1.393485,0.070357
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_15/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,15,actor,0.602736,0.014279,0.984537,0.113335,3.618844,0.076814,0.272065,0.03097,-0.378113,0.107032,-1.36265,0.070817
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_15/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,15,actor,0.60373,0.014664,0.98757,0.114776,3.612794,0.074514,0.273376,0.031674,-0.391455,0.103425,-1.379025,0.069182
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_16/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,16,actor,0.558522,0.012914,0.86373,0.173975,5.877954,0.113902,0.147388,0.031798,-1.292931,0.190486,-2.156661,0.079115
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_16/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,16,actor,0.567451,0.016631,1.005466,0.235641,5.824847,0.069541,0.17276,0.040907,-1.221976,0.240297,-2.227442,0.057085
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_16/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,16,actor,0.55521,0.012236,0.801058,0.155778,5.791255,0.090839,0.138483,0.027806,-1.269667,0.136537,-2.070725,0.070221
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_16/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,16,actor,0.563608,0.009832,0.954467,0.139968,5.806165,0.093327,0.164374,0.02392,-1.278245,0.126413,-2.232712,0.077569
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_16/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,16,actor,0.550551,0.01306,0.718002,0.163388,5.823143,0.133826,0.123716,0.030016,-1.363141,0.157335,-2.081143,0.062796
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_17/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,17,actor,0.602646,0.014424,0.992379,0.117801,3.67147,0.074734,0.270328,0.032019,-0.415467,0.107005,-1.407846,0.071702
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_17/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,17,actor,0.604631,0.013669,1.011727,0.109648,3.671641,0.078755,0.275591,0.029796,-0.395138,0.104089,-1.406865,0.06964
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_17/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,17,actor,0.604087,0.014223,1.013747,0.116026,3.673943,0.075589,0.276016,0.031955,-0.399741,0.111604,-1.413488,0.07218
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_17/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,17,actor,0.602137,0.01462,0.991987,0.117247,3.672674,0.078085,0.270083,0.031332,-0.380819,0.111839,-1.372806,0.072989
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_17/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,17,actor,0.603292,0.01483,0.997595,0.117655,3.666917,0.075751,0.272062,0.031841,-0.397132,0.107421,-1.394728,0.07099
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_18/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,18,actor,0.499871,5e-05,-3.3e-05,8e-05,3.018203,0.114358,-1.1e-05,2.7e-05,8401.022168,0.439497,8401.021973,0.439893
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_18/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,18,actor,0.495162,0.000462,-2.1e-05,4.3e-05,6.063192,0.325705,-4e-06,7e-06,-9476.591602,0.226069,-9476.591309,0.225938
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_18/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,18,actor,0.498002,0.000317,1.4e-05,3.2e-05,0.053464,0.002486,0.000252,0.000612,-5719.618018,0.010784,-5719.618115,0.010829
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_18/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,18,actor,0.499638,0.000104,-1e-06,2.3e-05,2.087355,0.15205,-1e-06,1.1e-05,-1997.867529,0.05315,-1997.867517,0.053108
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_18/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,18,actor,0.499249,0.00018,0.000222,3.9e-05,4.621296,0.187585,4.8e-05,9e-06,-4730.170117,0.321429,-4730.170166,0.321541
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_19/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,19,actor,0.600136,0.014513,1.055923,0.129487,4.032597,0.073775,0.261755,0.030787,-0.477442,0.129644,-1.533364,0.080711
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_19/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,19,actor,0.602106,0.014118,1.072005,0.123923,4.032888,0.081793,0.26573,0.029288,-0.455363,0.128025,-1.527368,0.076914
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_19/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,19,actor,0.601351,0.014626,1.077963,0.131084,4.039171,0.075949,0.266826,0.031436,-0.430439,0.132951,-1.508403,0.081807
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_19/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,19,actor,0.598767,0.014717,1.04444,0.133682,4.038701,0.080214,0.25843,0.030844,-0.434648,0.136491,-1.479088,0.082412
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_19/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,19,actor,0.597979,0.015412,1.033586,0.135836,4.029215,0.077949,0.25637,0.031986,-0.465088,0.132799,-1.498674,0.080967
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_2/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,2,actor,0.514838,0.010169,0.165014,0.151656,5.867199,0.095778,0.028037,0.025949,-1.994938,0.133964,-2.159952,0.145529
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_2/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,2,actor,0.949081,0.006486,27.426352,1.031103,23.323084,0.618317,1.175763,0.023979,1.351943,0.206234,-26.074409,0.95243
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_2/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,2,actor,0.22703,0.007369,-10.636735,0.400282,13.098989,0.273351,-0.811896,0.020214,-4.151181,0.275651,6.485555,0.374909
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_2/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,2,actor,0.828592,0.015877,8.089265,0.461753,8.591829,0.239606,0.942393,0.064392,-3.769353,0.562181,-11.858617,0.160621
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_2/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,2,actor,0.575363,0.0151,6.892596,0.745087,18.241222,0.705441,0.377228,0.029287,-1.371245,0.288135,-8.263841,0.646868
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_20/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,20,actor,0.499956,4.4e-05,8e-05,6.9e-05,3.770354,0.593242,2.1e-05,1.8e-05,-3462.214185,0.156147,-3462.214258,0.156121
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_20/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,20,actor,0.499983,2.1e-05,7.1e-05,1.9e-05,4.267118,0.149139,1.7e-05,4e-06,-878.168878,0.235217,-878.168951,0.23524
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_20/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,20,actor,0.501095,0.00633,0.000182,0.002404,0.148894,0.008143,0.001075,0.016008,-0.253751,0.020455,-0.253934,0.021813
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_20/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,20,actor,0.50165,0.002928,0.001324,0.003067,0.613084,0.046631,0.00222,0.005003,-0.088643,0.028829,-0.089967,0.029225
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_20/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,20,actor,0.499934,3.8e-05,-0.000111,4.4e-05,3.079202,0.138153,-3.6e-05,1.4e-05,-4906.399512,0.122901,-4906.399609,0.122939
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_21/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,21,actor,0.567148,0.008665,0.896289,0.107887,5.315413,0.134811,0.168762,0.021224,-0.923606,0.134941,-1.819894,0.105362
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_21/phase_315517/seed_1/params_315517.pkl,CRL,cube-single-play-v0,315517,1,21,actor,0.577953,0.011586,1.049175,0.127271,5.296755,0.15291,0.198359,0.026255,-0.880405,0.146283,-1.92958,0.101565
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_21/phase_315517/seed_2/params_315517.pkl,CRL,cube-single-play-v0,315517,2,21,actor,0.574478,0.009322,1.002531,0.109385,5.312733,0.149871,0.188896,0.021929,-0.833987,0.107653,-1.836519,0.111492
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_21/phase_315517/seed_3/params_315517.pkl,CRL,cube-single-play-v0,315517,3,21,actor,0.576235,0.007326,1.019483,0.085779,5.315937,0.151188,0.192028,0.018511,-0.847478,0.100997,-1.86696,0.103527
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_21/phase_315517/seed_4/params_315517.pkl,CRL,cube-single-play-v0,315517,4,21,actor,0.570018,0.010943,0.944661,0.13686,5.323924,0.129478,0.17764,0.02714,-0.843491,0.14119,-1.788152,0.099372
/bigwork/nhwptoem/gcrl/code/logs-advantage-cube-single-fixed-batch/CRL_cube-single-play-v0_64c_lr-alpha/run_logs/configuration_22/phase_315517/seed_0/params_315517.pkl,CRL,cube-single-play-v0,315517,0,22,actor,0.505358,0.006928,0.0019,0.002542,0.16072,0.009189,0.011908,0.015628,-0.067004,0.010212,-0.068904,0.008771
