agent,configuration,seed,phase,actor,alpha,has_real_alpha,ess_mean,ess_std,saturation_mass_mean,saturation_mass_std,fraction_clipped_mean,fraction_clipped_std,top5_mass_mean,top5_mass_std,entropy_mean,entropy_std
CRL,33,3,315517,actor,11.063088225200772,True,0.311813,0.030744,0.910063,0.023608,0.271094,0.026185,0.158611,0.014895,4.420257,0.094947
CRL,33,4,315517,actor,11.063088225200772,True,0.30643,0.031179,0.921401,0.03009,0.270703,0.031523,0.161254,0.016806,4.403236,0.097034
CRL,34,0,315517,actor,3.9415416587144136,True,0.228173,0.032238,0.0,0.0,0.0,0.0,0.341741,0.038686,4.339475,0.117669
CRL,34,1,315517,actor,3.9415416587144136,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,34,2,315517,actor,3.9415416587144136,True,0.431143,0.086271,0.0,0.0,0.0,0.0,0.233139,0.040795,5.111372,0.091471
CRL,34,3,315517,actor,3.9415416587144136,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,34,4,315517,actor,3.9415416587144136,True,0.234268,0.088448,0.032575,0.06871,0.000781,0.001647,0.341478,0.057397,4.697447,0.175032
CRL,35,0,315517,actor,22.77617136016488,True,0.325703,0.01975,0.982476,0.010042,0.317188,0.02106,0.145737,0.009183,4.431601,0.059427
CRL,35,1,315517,actor,22.77617136016488,True,0.340803,0.035632,0.987968,0.006277,0.334375,0.035905,0.139991,0.015561,4.472375,0.104394
CRL,35,2,315517,actor,22.77617136016488,True,0.34677,0.021751,0.988337,0.006128,0.340234,0.021431,0.136649,0.008578,4.492369,0.062386
CRL,35,3,315517,actor,22.77617136016488,True,0.333631,0.027152,0.978778,0.011215,0.323438,0.026545,0.142754,0.012389,4.454084,0.084867
CRL,35,4,315517,actor,22.77617136016488,True,0.338586,0.027628,0.978804,0.010199,0.328125,0.028228,0.140696,0.011405,4.469262,0.08018
CRL,36,0,315517,actor,28.714403612539172,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,36,1,315517,actor,28.714403612539172,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,36,2,315517,actor,28.714403612539172,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,36,3,315517,actor,28.714403612539172,True,1.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,5.545177,0.0
CRL,36,4,315517,actor,28.714403612539172,True,1.0,0.0,1.0,0.0,1.0,0.0,0.046875,0.0,5.545177,0.0
CRL,37,0,315517,actor,2.694714367389679,True,0.169172,0.025313,0.71529,0.070363,0.101953,0.023686,0.339198,0.054531,3.957865,0.124509
CRL,37,1,315517,actor,2.694714367389679,True,0.173885,0.026993,0.689959,0.05838,0.1,0.022792,0.333718,0.055023,3.983746,0.131872
